3;industrial_complex;2931.00;11.10;1728.00;1.68;0
3;industrial_complex;2939.00;12.20;1729.00;5.80;0
3;industrial_complex;2935.00;10.68;1740.00;0.72;0
3;air_base;2943.00;11.78;1732.00;3.74;0
3;bunker;2934.00;10.60;1739.00;0.12;0
3;bunker;2936.00;10.53;1736.00;4.25;0
3;bunker;2937.00;11.82;1728.00;4.35;0
3;bunker;2930.00;10.60;1730.00;2.19;0
3;bunker;2929.00;10.63;1736.00;4.85;0
3;bunker;2940.00;10.60;1737.00;1.23;0
3;anti_air_building;2933.00;11.10;1729.00;2.79;0
3;anti_air_building;2931.00;10.68;1738.00;0.63;0
3;anti_air_building;2937.00;10.48;1741.00;3.30;0
3;synthetic_refinery;2929.00;10.63;1736.00;5.96;0
3;fuel_silo;2938.00;11.40;1732.00;2.70;0
3;radar_station;2936.00;10.78;1734.00;5.68;0
3;rocket_site;2940.00;11.95;1731.00;1.74;0
3;nuclear_reactor;2931.00;11.20;1727.00;4.41;0
4;arms_factory;3067.00;10.07;1754.00;1.17;0
4;arms_factory;3055.00;10.28;1728.00;5.29;0
4;arms_factory;3060.00;10.07;1736.00;0.57;0
4;arms_factory;3053.00;11.32;1743.00;3.23;0
4;arms_factory;3069.00;9.63;1737.00;5.89;0
4;arms_factory;3072.00;9.53;1756.00;3.73;0
4;industrial_complex;3056.00;10.48;1761.00;3.84;0
4;industrial_complex;3078.00;9.50;1765.00;1.68;0
4;industrial_complex;3052.00;11.78;1748.00;5.80;0
4;industrial_complex;3063.00;9.78;1733.00;0.72;0
4;industrial_complex;3057.00;11.10;1741.00;3.74;0
4;industrial_complex;3076.00;9.53;1750.00;0.12;0
4;air_base;3072.00;9.55;1752.00;4.25;0
4;bunker;3065.00;9.65;1766.00;4.35;0
4;bunker;3057.00;11.28;1750.00;2.19;0
4;bunker;3053.00;10.80;1728.00;4.85;0
4;bunker;3050.00;11.48;1742.00;1.23;0
4;bunker;3067.00;9.73;1758.00;2.79;0
4;bunker;3060.00;9.82;1762.00;0.63;0
4;bunker;3076.00;9.60;1752.00;3.30;0
4;bunker;3072.00;9.65;1750.00;5.96;0
4;bunker;3077.00;9.50;1764.00;2.70;0
4;bunker;3054.00;10.50;1730.00;3.90;0
4;bunker;3071.00;9.60;1765.00;1.74;0
4;bunker;3063.00;9.82;1734.00;4.41;0
4;bunker;3061.00;10.13;1737.00;5.97;0
4;anti_air_building;3053.00;10.65;1735.00;2.35;0
4;anti_air_building;3056.00;11.78;1747.00;0.19;0
4;anti_air_building;3069.00;9.60;1735.00;1.39;0
4;synthetic_refinery;3073.00;9.50;1754.00;4.42;0
4;fuel_silo;3058.00;10.00;1759.00;2.26;0
4;radar_station;3064.00;11.32;1747.00;4.45;0
4;rocket_site;3062.00;11.48;1749.00;0.19;0
4;nuclear_reactor;3063.00;9.68;1731.00;2.86;0
5;arms_factory;3112.00;9.50;1868.00;0.57;0
5;arms_factory;3121.00;9.60;1879.00;3.23;0
5;arms_factory;3127.00;9.60;1870.00;5.89;0
5;arms_factory;3156.00;9.60;1865.00;3.73;0
5;arms_factory;3122.00;9.60;1866.00;3.84;0
5;arms_factory;3140.00;9.50;1877.00;1.68;0
5;industrial_complex;3130.00;9.50;1864.00;5.80;0
5;industrial_complex;3138.00;9.50;1873.00;0.72;0
5;industrial_complex;3130.00;9.55;1866.00;3.74;0
5;industrial_complex;3138.00;9.50;1864.00;0.12;0
5;industrial_complex;3133.00;9.50;1862.00;4.25;0
5;industrial_complex;3119.00;9.60;1873.00;4.35;0
5;air_base;3156.00;9.60;1871.00;2.19;0
5;naval_base;3120.00;9.50;1882.00;-2.11;2309
5;naval_base;3118.00;9.60;1879.00;-3.46;2309
5;bunker;3149.00;9.60;1870.00;2.79;0
5;bunker;3166.00;9.50;1880.00;0.63;0
5;bunker;3161.00;9.60;1870.00;3.30;0
5;bunker;3128.00;9.60;1880.00;5.96;0
5;bunker;3135.00;9.50;1866.00;2.70;0
5;bunker;3115.00;9.60;1868.00;3.90;0
5;bunker;3131.00;9.53;1873.00;1.74;0
5;bunker;3152.00;9.60;1877.00;4.41;0
5;bunker;3149.00;9.60;1864.00;5.97;0
5;bunker;3121.00;9.60;1866.00;2.35;0
5;bunker;3125.00;9.60;1866.00;0.19;0
5;coastal_bunker;3120.00;9.50;1880.00;-2.11;0
5;coastal_bunker;3118.00;9.60;1879.00;-3.46;0
5;dockyard;3124.00;9.50;1882.00;-2.11;0
5;anti_air_building;3130.00;9.60;1881.00;4.92;0
5;anti_air_building;3123.00;9.60;1873.00;0.19;0
5;anti_air_building;3130.00;9.60;1877.00;2.86;0
5;synthetic_refinery;3122.00;9.50;1869.00;0.70;0
5;fuel_silo;3132.00;9.50;1874.00;1.91;0
5;radar_station;3141.00;9.50;1870.00;5.86;0
5;rocket_site;3135.00;9.50;1876.00;1.31;0
5;nuclear_reactor;3130.00;9.50;1863.00;3.97;0
6;arms_factory;2884.00;9.60;1818.00;5.89;0
6;arms_factory;2859.00;9.60;1811.00;3.73;0
6;arms_factory;2869.00;9.50;1805.00;3.84;0
6;arms_factory;2888.00;9.53;1816.00;1.68;0
6;arms_factory;2892.00;9.50;1815.00;5.80;0
6;arms_factory;2873.00;9.50;1810.00;0.72;0
6;industrial_complex;2894.00;9.50;1811.00;3.74;0
6;industrial_complex;2882.00;9.50;1811.00;0.12;0
6;industrial_complex;2864.00;9.60;1812.00;4.25;0
6;industrial_complex;2876.00;9.60;1815.00;4.35;0
6;industrial_complex;2874.00;9.50;1807.00;2.19;0
6;industrial_complex;2875.00;9.60;1813.00;4.85;0
6;air_base;2887.00;9.53;1815.00;1.23;0
6;naval_base;2859.00;9.60;1815.00;-2.68;8621
6;naval_base;2865.00;9.60;1819.00;-2.11;8621
6;naval_base;2882.00;9.60;1820.00;-3.14;8621
6;bunker;2890.00;9.50;1813.00;5.96;0
6;bunker;2902.00;9.50;1813.00;2.70;0
6;bunker;2861.00;9.60;1810.00;3.90;0
6;bunker;2864.00;9.60;1813.00;1.74;0
6;bunker;2881.00;9.55;1813.00;4.41;0
6;bunker;2869.00;9.50;1809.00;5.97;0
6;bunker;2893.00;9.50;1817.00;2.35;0
6;bunker;2881.00;9.60;1814.00;0.19;0
6;coastal_bunker;2859.00;9.50;1816.00;-2.68;0
6;coastal_bunker;2882.00;9.60;1820.00;-3.14;0
6;coastal_bunker;2862.00;9.60;1817.00;-2.11;0
6;dockyard;2862.00;9.60;1817.00;-2.11;0
6;anti_air_building;2860.00;9.60;1812.00;0.19;0
6;anti_air_building;2872.00;9.50;1807.00;2.86;0
6;anti_air_building;2888.00;9.57;1817.00;0.70;0
6;synthetic_refinery;2879.00;9.50;1808.00;1.91;0
6;fuel_silo;2860.00;9.55;1808.00;4.93;0
6;radar_station;2882.00;9.50;1812.00;2.52;0
6;rocket_site;2881.00;9.50;1812.00;3.97;0
6;nuclear_reactor;2859.00;9.60;1814.00;0.35;0
7;arms_factory;2889.00;9.60;1840.00;1.68;0
7;arms_factory;2890.00;9.60;1840.00;5.80;0
7;arms_factory;2887.00;9.60;1829.00;0.72;0
7;arms_factory;2892.00;9.60;1835.00;3.74;0
7;arms_factory;2894.00;9.60;1835.00;0.12;0
7;arms_factory;2889.00;9.60;1836.00;4.25;0
7;industrial_complex;2890.00;9.60;1836.00;4.35;0
7;industrial_complex;2893.00;9.60;1844.00;2.19;0
7;industrial_complex;2889.00;9.60;1844.00;4.85;0
7;industrial_complex;2890.00;9.60;1844.00;1.23;0
7;industrial_complex;2889.00;9.60;1832.00;2.79;0
7;industrial_complex;2892.00;9.57;1831.00;0.63;0
7;air_base;2895.00;9.60;1837.00;3.30;0
7;naval_base;2887.00;9.50;1841.00;-2.68;2775
7;naval_base;2890.00;9.50;1851.00;-2.94;2752
7;naval_base;2884.00;9.50;1836.00;-2.55;2775
7;naval_base;2880.00;9.60;1828.00;-1.48;8621
7;bunker;2891.00;9.60;1835.00;4.41;0
7;bunker;2888.00;9.60;1829.00;5.97;0
7;bunker;2887.00;9.60;1834.00;2.35;0
7;bunker;2887.00;9.60;1838.00;0.19;0
7;bunker;2894.00;9.60;1849.00;1.39;0
7;coastal_bunker;2890.00;9.50;1852.00;-2.94;0
7;coastal_bunker;2888.00;9.50;1844.00;-2.68;0
7;coastal_bunker;2879.00;9.50;1830.00;-1.37;0
7;coastal_bunker;2881.00;9.50;1827.00;-1.48;0
7;dockyard;2881.00;9.50;1827.00;-1.48;0
7;anti_air_building;2892.00;9.60;1846.00;0.70;0
7;anti_air_building;2893.00;9.60;1846.00;1.91;0
7;anti_air_building;2882.00;9.60;1831.00;4.93;0
7;synthetic_refinery;2884.00;9.60;1827.00;1.31;0
7;fuel_silo;2885.00;9.60;1827.00;3.97;0
7;radar_station;2889.00;9.60;1844.00;1.75;0
7;rocket_site;2886.00;9.60;1834.00;3.37;0
7;nuclear_reactor;2892.00;9.50;1829.00;6.04;0
8;arms_factory;2907.00;9.95;1789.00;0.72;0
8;arms_factory;2912.00;9.70;1788.00;3.74;0
8;arms_factory;2908.00;9.88;1789.00;0.12;0
8;arms_factory;2909.00;9.78;1788.00;4.25;0
8;arms_factory;2910.00;9.73;1788.00;4.35;0
8;arms_factory;2909.00;9.78;1788.00;2.19;0
8;industrial_complex;2912.00;9.70;1787.00;4.85;0
8;industrial_complex;2913.00;9.70;1787.00;1.23;0
8;industrial_complex;2912.00;9.70;1787.00;2.79;0
8;industrial_complex;2910.00;9.70;1787.00;0.63;0
8;industrial_complex;2909.00;9.73;1787.00;3.30;0
8;industrial_complex;2910.00;9.70;1787.00;5.96;0
8;air_base;2911.00;9.70;1786.00;2.70;0
8;bunker;2911.00;9.70;1786.00;3.90;0
8;anti_air_building;2912.00;9.70;1786.00;1.74;0
8;anti_air_building;2912.00;9.70;1785.00;4.41;0
8;anti_air_building;2913.00;9.70;1785.00;5.97;0
8;synthetic_refinery;2913.00;9.70;1785.00;2.35;0
8;fuel_silo;2913.00;9.65;1784.00;0.19;0
8;radar_station;2911.00;9.75;1789.00;2.28;0
8;rocket_site;2913.00;9.65;1784.00;4.42;0
8;nuclear_reactor;2911.00;9.70;1784.00;2.26;0
9;arms_factory;3058.00;9.60;1799.00;0.12;0
9;arms_factory;3041.00;9.57;1796.00;4.25;0
9;arms_factory;3046.00;10.18;1781.00;4.35;0
9;arms_factory;3027.00;9.93;1788.00;2.19;0
9;arms_factory;3039.00;9.50;1799.00;4.85;0
9;arms_factory;3040.00;10.05;1784.00;1.23;0
9;industrial_complex;3026.00;10.03;1791.00;2.79;0
9;industrial_complex;3055.00;9.90;1803.00;0.63;0
9;industrial_complex;3040.00;9.90;1787.00;3.30;0
9;industrial_complex;3040.00;10.00;1777.00;5.96;0
9;industrial_complex;3031.00;10.43;1784.00;2.70;0
9;industrial_complex;3043.00;9.80;1790.00;3.90;0
9;air_base;3032.00;10.13;1780.00;1.74;0
9;bunker;3031.00;10.28;1787.00;4.41;0
9;bunker;3060.00;9.75;1800.00;5.97;0
9;bunker;3051.00;9.60;1801.00;2.35;0
9;bunker;3051.00;10.05;1786.00;0.19;0
9;bunker;3061.00;9.75;1800.00;1.39;0
9;bunker;3057.00;9.50;1793.00;4.42;0
9;bunker;3028.00;9.98;1788.00;2.26;0
9;bunker;3048.00;10.07;1776.00;4.92;0
9;bunker;3041.00;9.53;1797.00;0.19;0
9;bunker;3040.00;10.07;1781.00;2.86;0
9;bunker;3060.00;10.00;1789.00;0.70;0
9;bunker;3026.00;9.98;1785.00;1.91;0
9;bunker;3031.00;9.95;1795.00;4.93;0
9;bunker;3070.00;9.93;1790.00;1.31;0
9;anti_air_building;3031.00;10.20;1779.00;3.97;0
9;anti_air_building;3057.00;9.98;1788.00;0.35;0
9;anti_air_building;3034.00;9.90;1796.00;3.37;0
9;synthetic_refinery;3021.00;10.10;1782.00;6.04;0
9;fuel_silo;3070.00;9.93;1790.00;2.42;0
9;radar_station;3046.00;9.93;1788.00;5.40;0
9;rocket_site;3025.00;9.95;1785.00;0.36;0
9;nuclear_reactor;3054.00;9.80;1791.00;4.48;0
10;arms_factory;3147.00;9.50;1835.00;4.35;0
10;arms_factory;3154.00;9.50;1834.00;2.19;0
10;arms_factory;3143.00;9.50;1833.00;4.85;0
10;arms_factory;3125.00;9.50;1838.00;1.23;0
10;arms_factory;3151.00;9.50;1824.00;2.79;0
10;arms_factory;3133.00;9.50;1830.00;0.63;0
10;industrial_complex;3140.00;9.50;1833.00;3.30;0
10;industrial_complex;3132.00;9.50;1837.00;5.96;0
10;industrial_complex;3153.00;9.50;1842.00;2.70;0
10;industrial_complex;3159.00;9.50;1841.00;3.90;0
10;industrial_complex;3137.00;9.50;1833.00;1.74;0
10;industrial_complex;3149.00;9.50;1833.00;4.41;0
10;air_base;3150.00;9.50;1842.00;5.97;0
10;bunker;3156.00;9.50;1841.00;2.35;0
10;bunker;3150.00;9.50;1839.00;0.19;0
10;bunker;3126.00;9.50;1834.00;1.39;0
10;bunker;3148.00;9.50;1830.00;4.42;0
10;bunker;3140.00;9.50;1828.00;2.26;0
10;bunker;3127.00;9.50;1827.00;4.92;0
10;bunker;3133.00;9.50;1820.00;0.19;0
10;bunker;3136.00;9.50;1821.00;2.86;0
10;bunker;3145.00;9.50;1834.00;0.70;0
10;anti_air_building;3146.00;9.50;1822.00;1.91;0
10;anti_air_building;3164.00;9.50;1839.00;4.93;0
10;anti_air_building;3132.00;9.50;1835.00;1.31;0
10;synthetic_refinery;3134.00;9.50;1825.00;3.97;0
10;fuel_silo;3127.00;9.50;1828.00;0.35;0
10;radar_station;3145.00;9.50;1832.00;3.23;0
10;rocket_site;3129.00;9.50;1835.00;6.04;0
10;nuclear_reactor;3147.00;9.50;1840.00;2.42;0
11;arms_factory;3188.00;9.50;1877.00;4.85;0
11;arms_factory;3198.00;9.50;1915.00;1.23;0
11;arms_factory;3197.00;9.60;1887.00;2.79;0
11;arms_factory;3206.00;9.50;1916.00;0.63;0
11;arms_factory;3180.00;9.50;1884.00;3.30;0
11;arms_factory;3174.00;9.50;1890.00;5.96;0
11;industrial_complex;3199.00;9.50;1913.00;2.70;0
11;industrial_complex;3196.00;9.60;1891.00;3.90;0
11;industrial_complex;3205.00;9.50;1899.00;1.74;0
11;industrial_complex;3185.00;9.55;1874.00;4.41;0
11;industrial_complex;3193.00;9.50;1906.00;5.97;0
11;industrial_complex;3195.00;9.50;1881.00;2.35;0
11;air_base;3209.00;9.50;1917.00;0.19;0
11;bunker;3182.00;9.53;1882.00;1.39;0
11;bunker;3222.00;9.50;1911.00;4.42;0
11;bunker;3182.00;9.50;1891.00;2.26;0
11;bunker;3205.00;9.50;1918.00;4.92;0
11;bunker;3190.00;9.60;1891.00;0.19;0
11;bunker;3216.00;9.50;1913.00;2.86;0
11;bunker;3207.00;9.50;1902.00;0.70;0
11;bunker;3186.00;9.50;1878.00;1.91;0
11;bunker;3207.00;9.50;1901.00;4.93;0
11;bunker;3191.00;9.50;1902.00;1.31;0
11;bunker;3191.00;9.50;1881.00;3.97;0
11;bunker;3177.00;9.50;1891.00;0.35;0
11;bunker;3202.00;9.50;1909.00;3.37;0
11;anti_air_building;3208.00;9.50;1898.00;6.04;0
11;anti_air_building;3186.00;9.60;1892.00;2.42;0
11;anti_air_building;3196.00;9.50;1905.00;0.26;0
11;synthetic_refinery;3193.00;9.50;1879.00;0.36;0
11;fuel_silo;3206.00;9.50;1914.00;4.48;0
11;radar_station;3198.00;9.53;1899.00;1.29;0
11;rocket_site;3179.00;9.50;1890.00;3.88;0
11;nuclear_reactor;3203.00;9.50;1910.00;5.09;0
12;arms_factory;3218.00;9.50;1928.00;2.79;0
12;arms_factory;3216.00;9.50;1936.00;0.63;0
12;arms_factory;3234.00;9.50;1931.00;3.30;0
12;arms_factory;3234.00;9.60;1935.00;5.96;0
12;arms_factory;3243.00;9.50;1942.00;2.70;0
12;arms_factory;3244.00;9.50;1914.00;3.90;0
12;industrial_complex;3242.00;9.60;1921.00;1.74;0
12;industrial_complex;3219.00;9.50;1938.00;4.41;0
12;industrial_complex;3213.00;9.50;1944.00;5.97;0
12;industrial_complex;3234.00;9.60;1936.00;2.35;0
12;industrial_complex;3238.00;9.50;1944.00;0.19;0
12;industrial_complex;3217.00;9.60;1949.00;1.39;0
12;air_base;3222.00;9.50;1924.00;4.42;0
12;naval_base;3191.00;9.50;1938.00;-2.25;1885
12;naval_base;3197.00;9.50;1944.00;-1.98;1885
12;naval_base;3197.00;9.50;1952.00;-1.57;1885
12;bunker;3235.00;9.60;1938.00;2.86;0
12;bunker;3212.00;9.50;1920.00;0.70;0
12;bunker;3224.00;9.50;1934.00;1.91;0
12;bunker;3229.00;9.53;1926.00;4.93;0
12;bunker;3232.00;9.53;1923.00;1.31;0
12;bunker;3211.00;9.50;1935.00;3.97;0
12;bunker;3222.00;9.50;1946.00;0.35;0
12;bunker;3201.00;9.60;1944.00;3.37;0
12;bunker;3225.00;9.50;1916.00;6.04;0
12;bunker;3201.00;9.60;1937.00;2.42;0
12;bunker;3240.00;9.53;1916.00;0.26;0
12;bunker;3214.00;9.60;1952.00;0.36;0
12;bunker;3247.00;9.50;1943.00;4.48;0
12;bunker;3231.00;9.50;1922.00;0.86;0
12;bunker;3241.00;9.60;1931.00;3.88;0
12;bunker;3245.00;9.60;1918.00;5.09;0
12;bunker;3208.00;9.60;1948.00;2.93;0
12;bunker;3215.00;9.50;1941.00;5.59;0
12;bunker;3205.00;9.60;1949.00;0.87;0
12;coastal_bunker;3193.00;9.50;1939.00;-2.25;0
12;coastal_bunker;3197.00;9.50;1948.00;-1.57;0
12;coastal_bunker;3197.00;9.50;1942.00;-1.98;0
12;dockyard;3194.00;9.60;1939.00;-2.25;0
12;anti_air_building;3230.00;9.60;1931.00;3.44;0
12;anti_air_building;3211.00;9.50;1921.00;4.64;0
12;anti_air_building;3239.00;9.50;1942.00;2.48;0
12;synthetic_refinery;3239.00;9.50;1914.00;4.05;0
12;fuel_silo;3238.00;9.60;1921.00;0.43;0
12;radar_station;3224.00;9.50;1935.00;4.42;0
12;rocket_site;3219.00;9.50;1943.00;6.11;0
12;nuclear_reactor;3229.00;9.60;1936.00;3.95;0
13;arms_factory;3202.00;9.60;1985.00;3.30;0
13;arms_factory;3220.00;9.60;1975.00;5.96;0
13;arms_factory;3202.00;9.53;1983.00;2.70;0
13;arms_factory;3216.00;9.55;1985.00;3.90;0
13;arms_factory;3217.00;9.60;1963.00;1.74;0
13;arms_factory;3221.00;9.50;1979.00;4.41;0
13;industrial_complex;3218.00;9.60;1990.00;5.97;0
13;industrial_complex;3211.00;9.50;1968.00;2.35;0
13;industrial_complex;3209.00;9.53;1967.00;0.19;0
13;industrial_complex;3194.00;9.60;1977.00;1.39;0
13;industrial_complex;3169.00;9.60;1966.00;4.42;0
13;industrial_complex;3205.00;9.50;1980.00;2.26;0
13;air_base;3205.00;9.60;1963.00;4.92;0
13;naval_base;3199.00;9.60;1964.00;-1.37;1885
13;naval_base;3177.00;9.50;1973.00;1.57;1885
13;naval_base;3182.00;9.50;1982.00;-2.16;1660
13;naval_base;3221.00;9.60;1994.00;-3.46;1434
13;naval_base;3195.00;9.60;1989.00;-3.14;1660
13;naval_base;3195.00;9.60;1968.00;-0.46;1885
13;naval_base;3167.00;9.50;1978.00;-1.57;2107
13;naval_base;3182.00;9.50;1980.00;-2.11;1660
13;naval_base;3225.00;9.60;1994.00;-3.31;1434
13;bunker;3210.00;9.60;1986.00;6.04;0
13;bunker;3193.00;9.60;1968.00;2.42;0
13;bunker;3214.00;9.50;1976.00;0.26;0
13;bunker;3215.00;9.60;1960.00;0.36;0
13;bunker;3195.00;9.60;1974.00;4.48;0
13;bunker;3171.00;9.60;1969.00;0.86;0
13;bunker;3213.00;9.60;1988.00;3.88;0
13;bunker;3190.00;9.60;1975.00;5.09;0
13;bunker;3223.00;9.50;1983.00;2.93;0
13;bunker;3201.00;9.60;1960.00;5.59;0
13;bunker;3198.00;9.57;1981.00;0.87;0
13;bunker;3202.00;9.50;1982.00;4.99;0
13;bunker;3224.00;9.55;1986.00;1.38;0
13;bunker;3168.00;9.60;1976.00;4.04;0
13;coastal_bunker;3228.00;9.60;1993.00;-3.31;0
13;coastal_bunker;3173.00;9.50;1977.00;0.79;0
13;coastal_bunker;3163.00;9.50;1963.00;1.57;0
13;coastal_bunker;3207.00;9.60;1992.00;-3.14;0
13;coastal_bunker;3191.00;9.50;1966.00;-0.46;0
13;coastal_bunker;3188.00;9.50;1976.00;-1.25;0
13;coastal_bunker;3197.00;9.60;1957.00;-1.37;0
13;coastal_bunker;3220.00;9.50;1995.00;-3.46;0
13;coastal_bunker;3190.00;9.50;1987.00;-2.16;0
13;dockyard;3188.00;9.60;1975.00;-1.25;0
13;anti_air_building;3199.00;9.53;1981.00;3.00;0
13;anti_air_building;3217.00;9.60;1989.00;4.56;0
13;anti_air_building;3216.00;9.60;1961.00;0.94;0
13;synthetic_refinery;3218.00;9.50;1984.00;3.60;0
13;fuel_silo;3202.00;9.53;1975.00;1.44;0
13;radar_station;3195.00;9.60;1976.00;3.19;0
13;rocket_site;3206.00;9.50;1979.00;5.67;0
13;nuclear_reactor;3203.00;9.60;1985.00;2.05;0
14;arms_factory;2763.00;9.60;1759.00;2.70;0
14;arms_factory;2783.00;9.50;1755.00;3.90;0
14;arms_factory;2755.00;9.60;1757.00;1.74;0
14;arms_factory;2759.00;9.60;1753.00;4.41;0
14;arms_factory;2771.00;9.60;1759.00;5.97;0
14;arms_factory;2757.00;9.60;1753.00;2.35;0
14;industrial_complex;2754.00;9.60;1761.00;0.19;0
14;industrial_complex;2780.00;9.60;1748.00;1.39;0
14;industrial_complex;2768.00;9.60;1763.00;4.42;0
14;industrial_complex;2767.00;9.60;1757.00;2.26;0
14;industrial_complex;2783.00;9.50;1753.00;4.92;0
14;industrial_complex;2779.00;9.60;1752.00;0.19;0
14;air_base;2765.00;9.60;1751.00;2.86;0
14;naval_base;2777.00;9.50;1745.00;-0.67;8546
14;naval_base;2744.00;9.50;1760.00;-0.79;4885
14;naval_base;2756.00;9.60;1765.00;-1.77;2381
14;naval_base;2784.00;9.60;1764.00;-3.39;2871
14;naval_base;2746.00;9.60;1755.00;-1.57;4885
14;naval_base;2767.00;9.50;1747.00;-0.59;8546
14;naval_base;2769.00;9.60;1766.00;-3.14;2871
14;bunker;2772.00;9.60;1751.00;6.04;0
14;bunker;2766.00;9.60;1767.00;2.42;0
14;bunker;2788.00;9.50;1752.00;0.26;0
14;bunker;2762.00;9.60;1759.00;0.36;0
14;bunker;2785.00;9.60;1759.00;4.48;0
14;bunker;2766.00;9.60;1757.00;0.86;0
14;bunker;2759.00;9.60;1751.00;3.88;0
14;bunker;2754.00;9.60;1756.00;5.09;0
14;bunker;2750.00;9.60;1761.00;2.93;0
14;bunker;2776.00;9.60;1758.00;5.59;0
14;coastal_bunker;2747.00;9.50;1754.00;-1.57;0
14;coastal_bunker;2785.00;9.60;1764.00;-3.39;0
14;coastal_bunker;2760.00;9.60;1766.00;-1.77;0
14;coastal_bunker;2748.00;9.50;1759.00;-0.79;0
14;coastal_bunker;2774.00;9.50;1745.00;-0.67;0
14;coastal_bunker;2765.00;9.50;1747.00;-0.59;0
14;coastal_bunker;2777.00;9.60;1764.00;-3.14;0
